wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol
3704,5.3,0.23,0.56,0.9,0.041,46,141,0.99119,3.16,0.62,9.7
3705,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3
3706,6.7,0.18,0.25,14.3,0.048,79,149,0.9975,3.12,0.37,9.7
3707,6.5,0.3,0.32,2,0.044,34,90,0.99185,3.37,0.68,11
3708,8.5,0.16,0.33,1,0.076,17,57,0.9921,3.14,0.46,10.6
3709,6.2,0.28,0.22,7.3,0.041,26,157,0.9957,3.44,0.64,9.8
3710,6.1,0.17,0.29,1.1,0.041,32,92,0.99036,3.26,0.57,11.2
3711,7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9
3712,9.8,0.44,0.4,2.8,0.036,35,167,0.9956,2.97,0.39,9.2
3714,6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4
3715,5.6,0.28,0.28,4.2,0.044,52,158,0.992,3.35,0.44,10.7
3716,6.3,0.32,0.32,1.5,0.037,12,76,0.98993,3.3,0.46,12.3
3717,6.5,0.26,0.31,1.3,0.034,59,145,0.98944,3.16,0.54,12.4
3718,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1
3719,6.9,0.24,0.37,6.1,0.027,38,112,0.99086,3.19,0.34,12.4
3720,6.4,0.31,0.5,5.8,0.038,42,111,0.99189,3.18,0.53,11.9
3721,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11
3722,6.9,0.21,0.81,1.1,0.137,52,123,0.9932,3.03,0.39,9.2
3723,5.2,0.285,0.29,5.15,0.035,64,138,0.9895,3.19,0.34,12.4
3724,6.1,0.23,0.27,9.8,0.055,74,134,0.99534,3.16,0.4,10.2
3725,7.5,0.27,0.79,11.95,0.04,51,159,0.99839,2.98,0.44,8.7
3726,6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1
3727,6.9,0.28,0.24,2.1,0.034,49,121,0.98882,2.98,0.43,13.2
3728,8.4,0.18,0.42,5.1,0.036,7,77,0.9939,3.16,0.52,11.7
3729,6,0.22,0.28,1.1,0.034,47,90,0.98862,3.22,0.38,12.6
3730,8.2,0.18,0.28,8.5,0.035,41,140,0.9952,3.04,0.37,10.1
3731,6.6,0.4,0.3,5.3,0.038,20,125,0.99204,3.36,0.73,12.6
3732,6.6,0.2,0.38,7.9,0.052,30,145,0.9947,3.32,0.56,11
3733,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3
3734,6.6,0.23,0.24,3.9,0.045,36,138,0.9922,3.15,0.64,11.3
3735,8.5,0.26,0.21,16.2,0.074,41,197,0.998,3.02,0.5,9.8
3736,8,0.16,0.36,1.5,0.033,14,122,0.9941,3.2,0.39,10.3
3737,7.4,0.25,0.36,13.2,0.067,53,178,0.9976,3.01,0.48,9
3738,8.2,0.27,0.43,1.6,0.035,31,128,0.9916,3.1,0.5,12.3
3739,6.2,0.34,0.29,7.6,0.047,45,232,0.9955,3.35,0.62,10
3740,6.7,0.2,0.3,1.4,0.025,17,76,0.99104,3.11,0.44,11
3741,6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11
3742,6.7,0.28,0.14,1.4,0.043,64,159,0.992,3.17,0.39,10
3743,6.5,0.19,0.1,1.3,0.046,23,107,0.9937,3.29,0.45,10
3744,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7
3745,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2
3746,7.8,0.19,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11
3747,6.4,0.38,0.19,4.5,0.038,36,119,0.99151,3.07,0.42,11.2
3748,6.6,0.16,0.25,9.8,0.049,59.5,137,0.995,3.16,0.38,10
3749,6.9,0.28,0.31,7.2,0.04,47,168,0.9946,3.29,0.57,10.6
3750,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9
3751,6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9
3752,6.1,0.28,0.22,1.8,0.034,32,116,0.9898,3.36,0.44,12.6
3753,7.4,0.2,0.33,1.9,0.035,39,138,0.991,3.17,0.44,11.7
3754,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7
3755,6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8
3756,7.1,0.37,0.3,6.2,0.04,49,139,0.99021,3.17,0.27,13.6
3757,6.5,0.315,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8
3758,6.4,0.3,0.27,4.4,0.055,17,135,0.9925,3.23,0.44,12.2
3759,8.5,0.22,0.34,0.7,0.04,5,25,0.9918,3.04,0.37,10.5
3760,7.9,0.19,0.26,2.1,0.039,8,143,0.9942,3.05,0.74,9.8
3761,8,0.3,0.36,11,0.034,8,70,0.99354,3.05,0.41,12.2
3762,6.9,0.33,0.21,1,0.053,39,148,0.9927,3.12,0.45,9.4
3763,7.4,0.18,0.34,2.7,0.03,30,107,0.992,2.97,0.53,11
3764,6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1
3765,6.7,0.17,0.37,2,0.039,34,125,0.9922,3.26,0.6,10.8
3766,7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8
3767,6.5,0.35,0.36,0.8,0.034,32,111,0.98942,3.11,0.5,12.1
3768,5.9,0.12,0.27,4.8,0.03,40,110,0.99226,3.55,0.68,12.1
3769,8.1,0.2,0.36,9.7,0.044,63,162,0.997,3.1,0.46,10
3770,6.1,0.32,0.24,1.5,0.036,38,124,0.9898,3.29,0.42,12.4
3771,6.6,0.27,0.25,1.2,0.033,36,111,0.98918,3.16,0.37,12.4
3772,6.6,0.19,0.35,1.5,0.037,37,107,0.99006,3.18,0.68,12
3773,6.6,0.23,0.37,8.5,0.036,46,153,0.99576,3.2,0.48,9.4
3774,6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5
3775,6.6,0.38,0.15,4.6,0.044,25,78,0.9931,3.11,0.38,10.2
3776,5.9,0.42,0.36,2.4,0.034,19,77,0.99184,3.25,0.48,10.9
3777,6.6,0.36,0.28,6.1,0.029,12,93,0.99054,3.19,0.27,12.8
3778,7.1,0.34,0.32,2,0.051,29,130,0.99354,3.3,0.5,10.4
3779,7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4
3780,6.8,0.31,0.09,1.4,0.04,56,145,0.9922,3.19,0.46,10
3781,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8
3782,6.8,0.19,0.32,7.05,0.019,54,188,0.9935,3.25,0.37,11.1
3783,6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11
3784,7.3,0.3,0.34,2.7,0.044,34,108,0.99105,3.36,0.53,12.8
3785,6.9,0.3,0.25,3.3,0.041,26,124,0.99428,3.18,0.5,9.3
3786,7.7,0.28,0.35,15.3,0.056,31,117,0.9998,3.27,0.5,9.6
3787,7.7,0.39,0.28,4.9,0.035,36,109,0.9918,3.19,0.58,12.2
3788,6.8,0.36,0.32,1.6,0.039,10,124,0.9948,3.3,0.67,9.6
3789,7.3,0.19,0.27,1.6,0.027,35,136,0.99248,3.38,0.54,11
3790,7.9,0.28,0.49,7.7,0.045,48,195,0.9954,3.04,0.55,11
3791,6.7,0.16,0.32,12.5,0.035,18,156,0.99666,2.88,0.36,9
3792,6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9
3793,6.6,0.2,0.27,10.9,0.038,29,130,0.99496,3.11,0.44,10.5
3794,6.6,0.23,0.3,4.6,0.06,29,154,0.99142,3.23,0.49,12.2
3795,6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1
3796,7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6
3797,6.8,0.17,0.36,1.4,0.036,38,108,0.99006,3.19,0.66,12
3798,7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2
3799,6.5,0.31,0.14,7.5,0.044,34,133,0.9955,3.22,0.5,9.5
3800,6.8,0.22,0.32,5.9,0.054,40,152,0.9938,3.2,0.57,10.8
3801,6.2,0.25,0.25,1.4,0.03,35,105,0.9912,3.3,0.44,11.1
3802,6.8,0.705,0.25,3.2,0.048,10,57,0.996,3.36,0.52,9.5
3803,6,0.28,0.27,4.1,0.046,50,147,0.99126,3.27,0.56,11.6
3804,6.4,0.34,0.2,14.9,0.06,37,162,0.9983,3.13,0.45,9
3805,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7
3806,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6
3807,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1
3808,6.6,0.26,0.24,7.2,0.038,28,137,0.9952,3.35,0.6,10.4
3809,6.5,0.36,0.31,4.1,0.061,20,134,0.99475,3.18,0.45,9
3810,6.8,0.26,0.33,1.5,0.047,44,167,0.9928,3.12,0.44,10.5
3811,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.55
3812,8.6,0.31,0.3,0.9,0.045,16,109,0.99249,2.95,0.39,10.1
3813,7.2,0.21,0.34,11.9,0.043,37,213,0.9962,3.09,0.5,9.6
3814,6.7,0.54,0.28,5.4,0.06,21,105,0.9949,3.27,0.37,9
3815,6.9,0.26,0.33,12.6,0.051,59,173,0.998,3.39,0.38,9.9
3816,6.5,0.21,0.37,2.5,0.048,70,138,0.9917,3.33,0.75,11.4
3817,6.3,0.33,0.42,17.2,0.037,57,170,0.99884,3.26,0.57,9.4
3818,7.3,0.26,0.36,5.2,0.04,31,141,0.9931,3.16,0.59,11
3819,6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9
3820,7.8,0.18,0.31,12.2,0.053,46,140,0.998,3.06,0.53,8.9
3821,6.7,0.44,0.31,1.9,0.03,41,104,0.99,3.29,0.62,12.6
3823,6.9,0.615,0.42,12,0.067,24,131,0.99727,3.19,0.34,9.3
3824,7.3,0.22,0.5,13.7,0.049,56,189,0.9994,3.24,0.66,9
3825,6.2,0.22,0.49,6,0.029,31,128,0.9928,3.41,0.36,11.3
3826,6.3,0.34,0.19,5.8,0.041,22,145,0.9943,3.15,0.63,9.9
3827,6.6,0.41,0.27,10.7,0.11,20,103,0.99672,3.08,0.41,9
3828,7.9,0.29,0.31,7.35,0.034,37,154,0.9938,3.06,0.31,10.8
3829,7.6,0.38,0.28,4.2,0.029,7,112,0.9906,3,0.41,12.6
3830,5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15
3831,6.2,0.24,0.22,7.9,0.053,45,149,0.99545,3.23,0.52,9.3
3832,6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5
3833,6.2,0.21,0.18,11.6,0.044,61,155,0.99655,3.14,0.52,9.4
3834,6.6,0.31,0.38,16.05,0.058,16,165,0.9997,3.38,0.6,9.2
3835,8.5,0.17,0.31,1,0.024,13,91,0.993,2.79,0.37,10.1
3836,7.5,0.25,0.47,4.1,0.041,95,163,0.99184,2.92,0.59,11.3
3837,5.8,0.415,0.13,1.4,0.04,11,64,0.9922,3.29,0.52,10.5
3838,7.4,0.24,0.29,10.1,0.05,21,105,0.9962,3.13,0.35,9.5
3839,7.6,0.52,0.49,14,0.034,37,156,0.9958,3.14,0.38,11.8
3840,7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9
3841,7.2,0.2,0.25,4.5,0.044,31,109,0.9949,3.23,0.36,9.4
3842,7.4,0.21,0.27,7.3,0.031,41,144,0.9932,3.15,0.38,11.8
3843,6.8,0.3,0.33,12.8,0.041,60,168,0.99659,3.1,0.56,9.8
3844,7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8
3845,7.1,0.16,0.36,1.2,0.043,21,90,0.9925,3.16,0.42,11
3846,8.3,0.17,0.31,1.5,0.049,48,153,0.9942,3.12,0.58,9.4
3847,6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9
3848,6.8,0.44,0.2,16,0.065,61,186,0.99884,3.13,0.45,8.6
3849,6.2,0.16,0.33,1.1,0.057,21,82,0.991,3.32,0.46,10.9
3850,7,0.17,0.33,4,0.034,17,127,0.9934,3.19,0.39,10.6
3851,8.2,0.61,0.45,5.4,0.03,15,118,0.9954,3.14,0.34,9.6
3852,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5
3853,5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4
3854,6.5,0.17,0.54,8.5,0.082,64,163,0.9959,2.89,0.39,8.8
3855,6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7
3856,8.4,0.23,0.49,7.8,0.035,22,95,0.9935,3.04,0.34,12
3857,7.7,0.34,0.58,11.1,0.039,41,151,0.9978,3.06,0.49,8.6
3858,6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3
3859,8.3,0.27,0.45,1.3,0.048,8,72,0.9944,3.08,0.61,10.3
3860,5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4
3861,5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11
3862,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7
3863,6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8
3864,5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2
3865,5.6,0.225,0.24,9.8,0.054,59,140,0.99545,3.17,0.39,10.2
3866,6,0.33,0.38,9.7,0.04,29,124,0.9954,3.47,0.48,11
3867,5.9,0.23,0.28,8.6,0.046,37,142,0.99432,3.23,0.53,10.6
3868,6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5
3869,7,0.15,0.38,15.3,0.045,54,120,0.9975,3.18,0.42,9.8
3870,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4
3871,6.8,0.39,0.35,11.6,0.044,57,220,0.99775,3.07,0.53,9.3
3872,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3
3873,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1
3874,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3
3875,7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12
3876,6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11
3877,6.4,0.145,0.49,5.4,0.048,54,164,0.9946,3.56,0.44,10.8
3878,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7
3879,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7
3880,4.4,0.46,0.1,2.8,0.024,31,111,0.98816,3.48,0.34,13.1
3881,6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9
3882,5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6
3883,6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2
3884,6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1
3885,7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,0.47,11.1
3886,6.7,0.24,0.41,8.7,0.036,29,148,0.9952,3.22,0.62,9.9
3887,6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9
3888,7,0.3,0.32,6.4,0.034,28,97,0.9924,3.23,0.44,11.8
3889,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8
3890,5.2,0.6,0.07,7,0.044,33,147,0.9944,3.33,0.58,9.7
3891,6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9
3892,6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1
3893,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9
3894,7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2
3895,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4
3896,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9
3897,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9
3898,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5
3899,7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8
3900,7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8
3901,5.8,0.23,0.31,3.5,0.044,35,158,0.98998,3.19,0.37,12.1
3902,6.4,0.29,0.44,3.6,0.2,75,181,0.9942,3.02,0.41,9.1
3903,6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5
3904,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5
3905,6.5,0.44,0.47,5.45,0.014,44,137,0.98984,3.13,0.32,13
3906,6.8,0.27,0.29,4.6,0.046,6,88,0.99458,3.34,0.48,10.6
3907,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4
3908,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9
3909,6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8
3910,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12
3911,9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8
3912,6,0.38,0.26,6,0.034,42,134,0.9912,3.38,0.38,12.3
3913,5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4
3914,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7
3915,6.6,0.21,0.38,2.2,0.026,40,104,0.9914,3.25,0.4,11.1
3916,6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6
3917,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8
3918,6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10
3919,6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5
3920,7.2,0.23,0.46,6.4,0.036,17,85,0.99279,3.1,0.78,11.7
3921,7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7
3922,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1
3923,5.2,0.22,0.46,6.2,0.066,41,187,0.99362,3.19,0.42,9.73333333333333
3924,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9
3925,6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8
3926,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9
3927,5.6,0.25,0.19,2.4,0.049,42,166,0.992,3.25,0.43,10.4
3928,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6
3929,6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6
3930,7.9,0.33,0.26,1.2,0.044,23,103,0.9932,3.19,0.54,10.5
3931,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2
3932,8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9
3933,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8
3934,5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4
3935,6.4,0.17,0.34,1.5,0.093,43,136,0.9938,3.25,0.49,9.6
3936,7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2
3937,7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7
3938,6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2
3939,6,0.23,0.34,1.3,0.025,23,111,0.98961,3.36,0.37,12.7
3940,7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5
3941,4.8,0.34,0,6.5,0.028,33,163,0.9939,3.36,0.61,9.9
3942,5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65
3943,6.5,0.32,0.3,2.3,0.051,20,127,0.98964,3.13,0.52,12.8
3944,4.4,0.54,0.09,5.1,0.038,52,97,0.99022,3.41,0.4,12.2
3945,7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2
3946,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11
3947,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5
3948,10,0.2,0.39,1.4,0.05,19,152,0.994,3,0.42,10.4
3949,5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1
3950,7.1,0.2,0.41,2.1,0.054,24,166,0.9948,3.48,0.62,10.5
3951,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6
3952,7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5
3953,6.4,0.27,0.19,2,0.084,21,191,0.99516,3.49,0.63,9.6
3954,7.3,0.15,0.4,2,0.05,24,92,0.9932,3.14,0.45,10.5
3955,7.1,0.22,0.33,2.8,0.033,48,153,0.9899,3.15,0.38,12.7
3956,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9
3957,6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2
3958,7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2
3959,7,0.29,0.37,4.9,0.034,26,127,0.9928,3.17,0.44,10.8
3960,7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3
3961,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1
3962,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8
3963,6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9
3964,6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1
3965,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2
3966,8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8
3967,5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5
3968,6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5
3969,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9
3970,4.8,0.65,0.12,1.1,0.013,4,10,0.99246,3.32,0.36,13.5
3971,6.1,0.28,0.25,17.75,0.044,48,161,0.9993,3.34,0.48,9.5
3972,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5
3973,6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11
3974,5.9,0.5,0.05,2.6,0.054,36,146,0.9948,3.43,0.5,9.2
3975,6,0.36,0.39,3.2,0.027,20,125,0.991,3.38,0.39,11.3
3976,4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9
3977,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4
3978,7,0.34,0.3,1.8,0.045,44,142,0.9914,2.99,0.45,10.8
3979,5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5
3980,6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3
3981,6.2,0.2,0.31,1,0.031,22,73,0.99035,3.24,0.52,11.3
3982,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7
3983,8.4,0.16,0.33,1.5,0.033,16,98,0.994,3.14,0.42,9.7
3984,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7
3985,7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2
3986,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9
3987,8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9
3988,5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3
3989,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8
3990,8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9
3991,7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4
3992,4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8
3993,7.6,0.27,0.24,3.8,0.058,19,115,0.9958,3.15,0.45,8.9
3994,8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6
3995,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10
3996,7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9
3997,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10
3998,6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4
3999,6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12
4000,6.2,0.16,0.54,1.4,0.126,37,110,0.9932,3.23,0.37,8.9
4001,6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8
4002,6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4
4003,6.2,0.32,0.16,7,0.045,30,136,0.9949,3.18,0.47,9.6
4004,7.5,0.18,0.31,6.5,0.029,53,160,0.99276,3.03,0.38,10.9
4005,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3
4006,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2
4007,6.3,0.37,0.51,6.3,0.048,35,146,0.9943,3.1,1.01,10.5
4008,5.4,0.29,0.47,3,0.052,47,145,0.993,3.29,0.75,10
4009,6.1,0.18,0.38,2.3,0.033,28,111,0.98962,3.16,0.49,12.4
4010,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667
4011,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6
4012,7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2
4013,7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4
4014,9.2,0.28,0.41,1,0.042,14,59,0.9922,2.96,0.25,10.5
4015,7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2
4016,7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3
4017,6.4,0.3,0.51,5.5,0.048,62,172,0.9942,3.08,0.45,9.1
4018,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1
4019,7.7,0.34,0.3,8,0.048,25,192,0.9951,2.97,0.47,10.9
4020,7.7,0.18,0.35,5.8,0.055,25,144,0.99576,3.24,0.54,10.2
4021,8.8,0.33,0.44,6.35,0.024,9,87,0.9917,2.96,0.4,12.6
4022,5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3
4023,7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10
4024,6.3,0.29,0.28,4.7,0.059,28,81,0.99036,3.24,0.56,12.7
4025,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4
4026,6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5
4027,7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5
