wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality
2349,6.3,0.19,0.21,1.8,0.049,35,163,0.9924,3.31,0.5,10.3,6
2350,8.3,0.27,0.45,1.3,0.048,8,72,0.9944,3.08,0.61,10.3,4
2351,5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,5
2352,5.8,0.23,0.21,1.5,0.044,21,110,0.99138,3.3,0.57,11,6
2353,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7,7
2354,6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8,5
2355,5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,6
2356,5.6,0.225,0.24,9.8,0.054,59,140,0.99545,3.17,0.39,10.2,6
2357,6,0.33,0.38,9.7,0.04,29,124,0.9954,3.47,0.48,11,6
2358,5.9,0.23,0.28,8.6,0.046,37,142,0.99432,3.23,0.53,10.6,6
2359,6.5,0.17,0.31,1.5,0.041,34,121,0.99092,3.06,0.46,10.5,6
2360,7,0.15,0.38,15.3,0.045,54,120,0.9975,3.18,0.42,9.8,6
2361,6.2,0.36,0.14,8.9,0.036,38,155,0.99622,3.27,0.5,9.4,5
2362,6.8,0.39,0.35,11.6,0.044,57,220,0.99775,3.07,0.53,9.3,5
2363,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7
2364,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,6
2365,6.6,0.26,0.21,2.9,0.026,48,126,0.99089,3.22,0.38,11.3,7
2366,7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,6
2367,6.4,0.21,0.28,5.9,0.047,29,101,0.99278,3.15,0.4,11,6
2368,6.4,0.145,0.49,5.4,0.048,54,164,0.9946,3.56,0.44,10.8,6
2369,7.2,0.39,0.62,11,0.047,66,178,0.9976,3.16,0.5,8.7,5
2370,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6
2371,4.4,0.46,0.1,2.8,0.024,31,111,0.98816,3.48,0.34,13.1,6
2372,6.1,0.28,0.35,12.8,0.048,63,229,0.9975,3.08,0.4,8.9,5
2373,5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,6
2374,6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,6
2375,6.7,0.29,0.45,14.3,0.054,30,181,0.99869,3.14,0.57,9.1,5
2376,7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,0.47,11.1,6
2377,6.7,0.24,0.41,8.7,0.036,29,148,0.9952,3.22,0.62,9.9,6
2378,6.7,0.17,0.42,10.4,0.038,85,182,0.99628,3.04,0.44,8.9,6
2379,7,0.3,0.32,6.4,0.034,28,97,0.9924,3.23,0.44,11.8,6
2380,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8
2381,5.2,0.6,0.07,7,0.044,33,147,0.9944,3.33,0.58,9.7,5
2382,6.8,0.64,0.08,9.7,0.062,26,142,0.9972,3.37,0.46,8.9,4
2383,6.4,0.33,0.3,7.2,0.041,42,168,0.99331,3.22,0.49,11.1,6
2384,6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6
2385,7,0.32,0.35,1.5,0.039,24,125,0.9918,3.17,0.64,12.2,6
2386,6.7,0.4,0.22,8.8,0.052,24,113,0.99576,3.22,0.45,9.4,5
2387,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7
2388,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6
2389,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,6
2390,7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5
2391,7.9,0.25,0.29,5.3,0.031,33,117,0.9918,3.06,0.32,11.8,7
2392,5.8,0.23,0.31,3.5,0.044,35,158,0.98998,3.19,0.37,12.1,7
2393,6.4,0.29,0.44,3.6,0.2,75,181,0.9942,3.02,0.41,9.1,5
2394,6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,7
2395,6.6,0.21,0.29,5.35,0.029,43,106,0.99112,2.93,0.43,11.5,7
2396,6.5,0.44,0.47,5.45,0.014,44,137,0.98984,3.13,0.32,13,8
2397,6.8,0.27,0.29,4.6,0.046,6,88,0.99458,3.34,0.48,10.6,4
2398,6.2,0.37,0.24,6.1,0.032,19,86,0.98934,3.04,0.26,13.4,8
2399,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,7
2400,6.5,0.19,0.32,1.4,0.04,31,132,0.9922,3.36,0.54,10.8,7
2401,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6
2402,9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8,5
2403,6,0.38,0.26,6,0.034,42,134,0.9912,3.38,0.38,12.3,7
2404,5.4,0.46,0.15,2.1,0.026,29,130,0.98953,3.39,0.77,13.4,8
2405,7.2,0.19,0.31,1.6,0.062,31,173,0.9917,3.35,0.44,11.7,6
2406,6.6,0.21,0.38,2.2,0.026,40,104,0.9914,3.25,0.4,11.1,8
2407,6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6
2408,6.2,0.66,0.48,1.2,0.029,29,75,0.9892,3.33,0.39,12.8,8
2409,6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6
2410,6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5,8
2411,7.2,0.23,0.46,6.4,0.036,17,85,0.99279,3.1,0.78,11.7,6
2412,7,0.31,0.35,1.6,0.063,13,119,0.99184,3.22,0.5,10.7,5
2413,6.2,0.25,0.38,7.9,0.045,54,208,0.99572,3.17,0.46,9.1,5
2414,5.2,0.22,0.46,6.2,0.066,41,187,0.99362,3.19,0.42,9.73333333333333,5
2415,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9,6
2416,6.8,0.26,0.32,7,0.041,38,118,0.9939,3.25,0.52,10.8,6
2417,6.1,0.19,0.37,2.6,0.041,24,99,0.99153,3.18,0.5,10.9,6
2418,5.6,0.25,0.19,2.4,0.049,42,166,0.992,3.25,0.43,10.4,6
2419,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6,7
2420,6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5
2421,7.9,0.33,0.26,1.2,0.044,23,103,0.9932,3.19,0.54,10.5,6
2422,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6
2423,8.3,0.16,0.37,7.9,0.025,38,107,0.99306,2.93,0.37,11.9,6
2424,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5
2425,5.6,0.2,0.66,10.2,0.043,78,175,0.9945,2.98,0.43,10.4,7
2426,6.4,0.17,0.34,1.5,0.093,43,136,0.9938,3.25,0.49,9.6,6
2427,7.7,0.28,0.29,4.3,0.051,25,142,0.9939,3.16,0.39,10.2,5
2428,7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5
2429,6.8,0.37,0.47,11.2,0.071,44,136,0.9968,2.98,0.88,9.2,5
2430,6,0.23,0.34,1.3,0.025,23,111,0.98961,3.36,0.37,12.7,6
2431,7.6,0.345,0.26,1.9,0.043,15,134,0.9936,3.08,0.38,9.5,5
2432,4.8,0.34,0,6.5,0.028,33,163,0.9939,3.36,0.61,9.9,6
2433,5.9,0.18,0.28,1,0.037,24,88,0.99094,3.29,0.55,10.65,7
2434,6.5,0.32,0.3,2.3,0.051,20,127,0.98964,3.13,0.52,12.8,6
2435,4.4,0.54,0.09,5.1,0.038,52,97,0.99022,3.41,0.4,12.2,7
2436,7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6
2437,6.2,0.27,0.32,6.3,0.048,47,159,0.99282,3.21,0.6,11,6
2438,6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,7
2439,10,0.2,0.39,1.4,0.05,19,152,0.994,3,0.42,10.4,6
2440,5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8
2441,7.1,0.2,0.41,2.1,0.054,24,166,0.9948,3.48,0.62,10.5,6
2442,5.3,0.36,0.27,6.3,0.028,40,132,0.99186,3.37,0.4,11.6,6
2443,7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,7
2444,6.4,0.27,0.19,2,0.084,21,191,0.99516,3.49,0.63,9.6,4
2445,7.3,0.15,0.4,2,0.05,24,92,0.9932,3.14,0.45,10.5,5
2446,7.1,0.22,0.33,2.8,0.033,48,153,0.9899,3.15,0.38,12.7,7
2447,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6
2448,6.5,0.33,0.28,6.1,0.018,41,103,0.99122,3.24,0.32,12.2,6
2449,7.8,0.22,0.26,9,0.047,38,132,0.997,3.25,0.53,10.2,6
2450,7,0.29,0.37,4.9,0.034,26,127,0.9928,3.17,0.44,10.8,6
2451,7.5,0.18,0.39,1.9,0.054,23,91,0.9941,3.27,0.45,10.3,6
2452,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,5
2453,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6
2454,6.5,0.34,0.46,1,0.023,6,80,0.98865,3.15,0.54,12.9,6
2455,6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1,6
2456,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,6
2457,8.1,0.17,0.44,14.1,0.053,43,145,1.0006,3.28,0.75,8.8,8
2458,5.7,0.26,0.3,1.8,0.039,30,105,0.98995,3.48,0.52,12.5,7
2459,6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5
2460,7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7
2461,4.8,0.65,0.12,1.1,0.013,4,10,0.99246,3.32,0.36,13.5,4
2462,6.1,0.28,0.25,17.75,0.044,48,161,0.9993,3.34,0.48,9.5,5
2463,6,0.25,0.4,5.7,0.052,56,152,0.99398,3.16,0.88,10.5,6
2464,6.4,0.22,0.38,9.1,0.044,35,127,0.99326,2.97,0.3,11,7
2465,5.9,0.5,0.05,2.6,0.054,36,146,0.9948,3.43,0.5,9.2,6
2466,6,0.36,0.39,3.2,0.027,20,125,0.991,3.38,0.39,11.3,7
2467,4.8,0.33,0,6.5,0.028,34,163,0.9937,3.35,0.61,9.9,5
2468,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6
2469,7,0.34,0.3,1.8,0.045,44,142,0.9914,2.99,0.45,10.8,6
2470,5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6
2471,6.9,0.3,0.33,4.1,0.035,26,155,0.9925,3.25,0.79,12.3,8
2472,6.2,0.2,0.31,1,0.031,22,73,0.99035,3.24,0.52,11.3,6
2473,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7,6
2474,8.4,0.16,0.33,1.5,0.033,16,98,0.994,3.14,0.42,9.7,6
2475,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6
2476,7.6,0.39,0.22,2.8,0.036,19,113,0.9926,3.03,0.29,10.2,5
2477,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,6
2478,8.4,0.2,0.38,11.8,0.055,51,170,1.0004,3.34,0.82,8.9,6
2479,5.4,0.17,0.27,2.7,0.049,28,104,0.99224,3.46,0.55,10.3,6
2480,6.5,0.22,0.25,17.1,0.05,44,138,1.0001,3.3,0.37,8.8,5
2481,8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9,5
2482,7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4,5
2483,4.4,0.32,0.39,4.3,0.03,31,127,0.98904,3.46,0.36,12.8,8
2484,7.6,0.27,0.24,3.8,0.058,19,115,0.9958,3.15,0.45,8.9,5
2485,8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6
2486,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6
2487,7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,7
2488,6.9,0.37,0.23,9.5,0.057,54,166,0.99568,3.23,0.42,10,5
2489,6.9,0.41,0.33,10.1,0.043,28,152,0.9968,3.2,0.52,9.4,5
2490,6,0.26,0.32,3.8,0.029,48,180,0.99011,3.15,0.34,12,6
2491,6.2,0.16,0.54,1.4,0.126,37,110,0.9932,3.23,0.37,8.9,6
2492,6.2,0.35,0.31,2.6,0.036,37,92,0.98938,3.27,0.53,12.8,7
2493,6.8,0.32,0.21,2.2,0.044,15,68,0.9932,3.17,0.39,9.4,6
2494,6.2,0.32,0.16,7,0.045,30,136,0.9949,3.18,0.47,9.6,6
2495,7.5,0.18,0.31,6.5,0.029,53,160,0.99276,3.03,0.38,10.9,6
2496,7.8,0.43,0.49,13,0.033,37,158,0.9955,3.14,0.35,11.3,6
2497,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7
2498,6.3,0.37,0.51,6.3,0.048,35,146,0.9943,3.1,1.01,10.5,6
2499,5.4,0.29,0.47,3,0.052,47,145,0.993,3.29,0.75,10,6
2500,6.1,0.18,0.38,2.3,0.033,28,111,0.98962,3.16,0.49,12.4,6
2501,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.9666666666667,7
2502,6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,6
2503,7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,6
2504,7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4,7
2505,9.2,0.28,0.41,1,0.042,14,59,0.9922,2.96,0.25,10.5,6
2506,7,0.2,0.74,0.8,0.044,19,163,0.9931,3.46,0.53,10.2,5
2507,7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5
2508,6.4,0.3,0.51,5.5,0.048,62,172,0.9942,3.08,0.45,9.1,6
2509,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,5
2510,7.7,0.34,0.3,8,0.048,25,192,0.9951,2.97,0.47,10.9,5
2511,7.7,0.18,0.35,5.8,0.055,25,144,0.99576,3.24,0.54,10.2,6
2512,8.8,0.33,0.44,6.35,0.024,9,87,0.9917,2.96,0.4,12.6,7
2513,5.9,0.3,0.29,1.1,0.036,23,56,0.9904,3.19,0.38,11.3,5
2514,7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10,6
2515,6.3,0.29,0.28,4.7,0.059,28,81,0.99036,3.24,0.56,12.7,8
2516,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,6
2517,6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,6
2518,7.2,0.2,0.28,1.6,0.028,13,168,0.99203,3.17,1.06,11.5,6
2519,6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6
2520,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8
2521,5.2,0.21,0.31,1.7,0.048,17,61,0.98953,3.24,0.37,12,7
2522,7,0.2,0.3,6.1,0.037,31,120,0.9939,3.24,0.51,10.8,5
2523,7.5,0.31,0.51,14.8,0.039,62,204,0.9982,3.06,0.6,9.5,5
2524,7,0.16,0.32,8.3,0.045,38,126,0.9958,3.21,0.34,9.2,5
2525,8,0.24,0.48,6.8,0.047,13,134,0.99616,3.23,0.7,10,5
2526,5.9,0.17,0.28,0.7,0.027,5,28,0.98985,3.13,0.32,10.6,5
2527,7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6
2528,6.8,0.22,0.31,1.4,0.053,34,114,0.9929,3.39,0.77,10.6,6
2529,6.5,0.39,0.35,1.6,0.049,10,164,0.99516,3.35,0.51,9.7,5
2530,7.4,0.4,0.29,5.4,0.044,31,122,0.994,3.3,0.5,11.1,8
2531,5.6,0.23,0.29,3.1,0.023,19,89,0.99068,3.25,0.51,11.2,6
2532,7.4,0.56,0.09,1.5,0.071,19,117,0.99496,3.22,0.53,9.8,5
2533,5.8,0.29,0.27,1.6,0.062,17,140,0.99138,3.23,0.35,11.1,6
2534,6.9,0.32,0.13,7.8,0.042,11,117,0.996,3.23,0.37,9.2,5
2535,6,0.24,0.34,1,0.036,52,184,0.99097,3.44,0.44,11.45,6
2536,9,0.38,0.53,2.1,0.102,19,76,0.99001,2.93,0.57,12.9,5
2537,6.1,0.43,0.35,9.1,0.059,83,249,0.9971,3.37,0.5,8.5,5
2538,8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6
2539,6.8,0.2,0.28,12.6,0.048,54,136,0.99556,3.19,0.37,10.7,6
2540,6.5,0.36,0.28,3.2,0.037,29,119,0.9908,3.25,0.65,12.4,8
2541,8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6
2542,6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,6
2543,6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,6
2544,7,0.36,0.35,2.5,0.048,67,161,0.99146,3.05,0.56,11.1,6
2545,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5
2546,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,6
2547,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,6
2548,6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,5
2549,7,0.24,0.35,1.5,0.052,51,128,0.9941,3.41,0.59,10.4,7
2550,8,0.2,0.44,1,0.057,24,111,0.99158,3.09,0.32,11.2,6
2551,5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,6
2552,6.4,0.28,0.29,1.6,0.052,34,127,0.9929,3.48,0.56,10.5,7
2553,6.3,0.22,0.28,2.4,0.042,38,102,0.98998,3.14,0.37,11.6,7
2554,6.7,0.21,0.34,1.4,0.049,36,112,0.99091,3.02,0.5,11,6
2555,4.9,0.47,0.17,1.9,0.035,60,148,0.98964,3.27,0.35,11.5,6
2556,7,0.22,0.32,1.6,0.045,40,120,0.9914,2.98,0.44,10.5,6
2557,5.8,0.54,0,1.4,0.033,40,107,0.98918,3.26,0.35,12.4,5
2558,7.2,0.615,0.1,1.4,0.068,25,154,0.99499,3.2,0.48,9.7,4
2559,6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
2560,6.8,0.21,0.31,2.9,0.046,40,121,0.9913,3.07,0.65,10.9,7
2561,7.2,0.28,0.38,2,0.052,23,156,0.9912,3.13,0.52,11.1,5
2562,6.3,0.27,0.37,7.9,0.047,58,215,0.99542,3.19,0.48,9.5,6
2563,6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5
2564,6.2,0.29,0.23,12.4,0.048,33,201,0.99612,3.11,0.56,9.9,6
2565,7.1,0.365,0.14,1.2,0.055,24,84,0.9941,3.15,0.43,8.9,5
2566,6.5,0.28,0.35,15.4,0.042,55,195,0.9978,3.23,0.5,9.6,6
2567,6.6,0.26,0.38,6.5,0.17,68,201,0.9956,3.19,0.38,9.4,6
2568,7,0.31,0.29,1.4,0.037,33,128,0.9896,3.12,0.36,12.2,7
2569,7.7,0.11,0.34,14.05,0.04,41,114,0.99634,3.07,0.59,11,7
2570,7.2,0.34,0.3,8.4,0.051,40,167,0.99756,3.48,0.62,9.7,5
2571,6,0.27,0.31,5,0.043,54,170,0.9924,3.28,0.52,11,6
2572,6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5
2573,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,6
2574,7,0.34,0.1,3.5,0.044,17,63,0.9937,3.01,0.39,9.2,5
2575,8.3,0.21,0.58,17.1,0.049,62,213,1.0006,3.01,0.51,9.3,6
2576,6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5
2577,7.2,0.33,0.22,4.5,0.031,10,73,0.99076,2.97,0.52,12.2,7
2578,6.9,0.19,0.39,8,0.028,22,84,0.994,3.11,0.66,10.8,6
2579,7,0.27,0.32,6.8,0.047,47,193,0.9938,3.23,0.39,11.4,6
2580,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,6
2581,7.1,0.09,0.3,6.2,0.032,24,134,0.993,2.99,0.39,10.9,6
2582,6.8,0.22,0.31,6.3,0.035,33,170,0.9918,3.24,0.66,12.6,6
2583,7.6,0.29,0.26,6.5,0.042,32,160,0.9944,3.14,0.47,10.7,5
2584,5.5,0.14,0.27,4.6,0.029,22,104,0.9949,3.34,0.44,9,5
2585,6.4,0.17,0.34,1.5,0.091,42,135,0.9938,3.25,0.49,9.6,7
2586,6.3,0.1,0.24,6,0.039,25,107,0.99511,3.59,0.49,10.5,7
2587,5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,7
2588,6.2,0.17,0.28,4.7,0.037,39,133,0.9931,3.41,0.46,10.8,7
2589,6,0.39,0.13,1.2,0.042,60,172,0.99114,3.06,0.52,10.6,5
2590,6.5,0.2,0.5,18.1,0.054,50,221,0.99941,2.94,0.64,8.8,6
2591,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5
2592,6.4,0.14,0.28,7.9,0.057,21,82,0.99425,3.26,0.36,10,6
2593,7.5,0.27,0.31,5.8,0.057,131,313,0.9946,3.18,0.59,10.5,5
2594,5.3,0.76,0.03,2.7,0.043,27,93,0.9932,3.34,0.38,9.2,5
2595,6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6
2596,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7
2597,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,5
2598,6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8
2599,6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7
2600,6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,8
2601,7.5,0.42,0.45,9.1,0.029,20,125,0.996,3.12,0.36,10.1,6
2602,6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,6
2603,4.7,0.455,0.18,1.9,0.036,33,106,0.98746,3.21,0.83,14,7
2604,7.5,0.3,0.21,6.55,0.026,33,143,0.99244,2.92,0.35,11.1,5
2605,7.6,0.31,0.26,1.7,0.073,40,157,0.9938,3.1,0.46,9.8,5
2606,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5
2607,6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,6
2608,6.3,0.27,0.38,0.9,0.051,7,140,0.9926,3.45,0.5,10.5,7
2609,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,6
2610,6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,7
2611,5.7,0.18,0.26,2.2,0.023,21,95,0.9893,3.07,0.54,12.3,6
2612,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,6
2613,7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6
2614,6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7
2615,6.5,0.33,0.38,8.3,0.048,68,174,0.99492,3.14,0.5,9.6,5
2616,6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2,6
2617,6.9,0.15,0.28,4.4,0.029,14,107,0.99347,3.24,0.46,10.4,8
2618,6.9,0.32,0.15,8.1,0.046,51,180,0.9958,3.13,0.45,8.9,5
2619,7.6,0.48,0.31,9.4,0.046,6,194,0.99714,3.07,0.61,9.4,5
2620,7.5,0.35,0.48,12.4,0.056,61,176.5,0.99803,2.97,0.52,8.8,5
2621,7.7,0.38,0.23,10.8,0.03,28,95,0.99164,2.93,0.41,13.6,6
2622,8.5,0.3,0.28,3.1,0.054,54,174,0.99543,3.21,0.43,9.4,6
2623,6.7,0.31,0.31,4.9,0.031,20,151,0.9926,3.36,0.82,12,7
2624,6.7,0.31,0.34,6.8,0.059,51,215,0.99538,3.33,0.56,10.3,5
2625,6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,7
2626,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6
2627,7.5,0.32,0.24,4.6,0.053,8,134,0.9958,3.14,0.5,9.1,3
2628,7.1,0.28,0.31,1.5,0.053,20,98,0.99069,3.15,0.5,11.4,5
2629,7.8,0.17,0.5,1.3,0.045,35,140,0.9904,3.16,0.4,12,6
2630,6.8,0.26,0.29,11.9,0.052,54,160,0.99546,3.03,0.58,10.4,6
2631,7.1,0.36,0.2,1.6,0.271,24,140,0.99356,3.11,0.63,9.8,5
2632,6.2,0.46,0.25,4.4,0.066,62,207,0.9939,3.25,0.52,9.8,5
2633,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7
2634,7.4,0.2,0.35,2.1,0.038,30,116,0.9949,3.49,0.77,10.3,7
2635,6.6,0.28,0.3,12.9,0.033,31,177,0.99479,3.12,0.39,11.2,6
2636,6.9,0.19,0.31,19.25,0.043,38,167,0.99954,2.93,0.52,9.1,7
2637,5.6,0.29,0.05,0.8,0.038,11,30,0.9924,3.36,0.35,9.2,5
2638,8.8,0.36,0.44,1.9,0.04,9,121,0.9953,3.19,0.48,9.9,6
2639,8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6
2640,6.5,0.28,0.34,4.6,0.054,22,130,0.99193,3.2,0.46,12,7
2641,6.3,0.22,0.43,4.55,0.038,31,130,0.9918,NA,0.33,11.5,7
2642,6,0.2,0.32,3,0.031,26,118,0.99134,3.38,0.68,11.2,7
2643,6.5,0.46,0.31,5,0.027,15,72,0.99165,3.26,0.6,11.5,7
2644,6.2,0.45,0.26,4.4,0.063,63,206,0.994,3.27,0.52,9.8,4
2645,5.7,0.265,0.28,6.9,0.036,46,150,0.99299,3.36,0.44,10.8,7
2646,6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,6
2647,6.1,0.36,0.58,15,0.044,42,115,0.9978,3.15,0.51,9,5
2648,4.2,0.17,0.36,1.8,0.029,93,161,0.98999,3.65,0.89,12,7
2649,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,6
2650,5.4,0.33,0.31,4,0.03,27,108,0.99031,3.3,0.43,12.2,7
2651,8.1,0.22,0.28,7.7,0.043,57,176,0.9954,3.12,0.55,10,5
2652,6.6,0.34,0.2,1,0.053,26,112,0.99336,3.32,0.55,9.1,5
2653,6.9,0.52,0.54,7.9,0.036,23,169,0.99267,3.26,0.47,12.2,6
2654,6.5,0.41,0.64,11.8,0.065,65,225,0.9978,3.12,0.51,8.9,5
2655,7,0.45,0.34,19.8,0.04,12,67,0.9976,3.07,0.38,11,6
2656,7.2,0.37,0.15,2,0.029,27,87,0.9903,3.3,0.59,12.6,7
